3,D0431E
3,204747
3,847BEB
3,989096
3,801844
3,9840BB
3,D481D7
3,00B0D0
3,0019B9
3,001AA0
3,002564
3,A4BADB
3,001C23
3,782BCB
3,14FEB5
3,180373
3,74867A
3,A41F72
3,00C04F
3,000BDB
3,00123F
3,54BF64
3,CCC5E5
3,4CD98F
3,DCF401
3,6C2B59
3,C8F750
3,D08E79
3,B44506
3,04BF1B
3,98E743
3,185A58
3,E0D848
3,001530
3,A83CA5
3,D0460C
3,208810
3,F48E38
3,28F10E
3,90B11C
3,64006A
3,109836
3,C81F66
3,F8DB88
3,001422
3,0015C5
3,7845C4
3,5C260A
3,001E4F
3,0026B9
3,D067E5
3,6C3C8C
3,C45AB1
3,2CEA7F
3,F0D4E2
3,CC483A
3,30D042
3,8C04BA
3,E454E8
3,A4BB6D
3,E4434B
3,0016F0
3,3C25F8
3,109819
3,848F69
3,549F35
3,A44CC8
3,E4F004
3,20040F
3,8CEC4B
3,D4BED9
3,ECF4BB
3,B8CA3A
3,544810
3,A89969
3,B82A72
3,BC305B
3,0023AE
3,001D09
3,000D56
3,C025A5
3,E8B5D0
3,089204
3,70B5E8
3,B8CB29
3,34735A
3,F40270
3,3448ED
3,64B94E
3,000097
3,8CCF09
3,2800AF
3,4CD717
3,44A842
3,4C7625
3,001143
3,001372
3,00188B
3,F8CAB8
3,F01FAF
3,18A99B
3,F8BC12
3,E8655F
3,E8B265
3,AC91A1
3,C4CBE1
3,381428
3,F4EE08
3,908D6E
3,EC2A72
3,7486E2
3,00BE43
3,605B30
3,C84BD6
3,B4E10F
3,1866DA
3,18DBF2
3,14B31F
3,107D1A
3,509A4C
3,247152
3,8C47BE
3,601895
3,B04F13
3,405CFD
3,D09466
3,D89EF3
3,106530
3,3C2C30
3,886FD4
3,5CF9DD
3,004E01
3,000874
3,0024E8
3,002219
3,3417EB
3,B083FE
3,000144
3,08001B
3,AC1A3D
3,18FB7B
3,1C4024
3,141877
3,E0DB55
3,F04DA2
3,842B2B
3,246E96
3,34E6D7
3,74E6E2
3,24B6FD
3,000F1F
3,D4AE52
3,F8B156
3,CC96E5
3,00065B
3,B8AC6F
3,00219B
3,002170
3,001EC9
3,D8D090
3,1C721D
3,0C29EF
3,78AC44
3,C03EBA
3,747827
3,B07B25
3,B88584
3,E4B97A
3,684F64
3,149ECF
3,484D7E
3,A02919
3,588A5A
3,001248
3,006048
3,7CC95A
