4,B437D8
4,4086CB
4,642943
4,F07D68
4,78321B
4,10BEF5
4,0015E9
4,001B11
4,00265A
4,C8BE19
4,C0A0BB
4,D8FEE3
4,0C0E76
4,085A11
4,A8637D
4,0CB6D2
4,283B82
4,00195B
4,000F3D
4,EC2280
4,54B80A
4,3C1E04
4,E8CC18
4,F8E903
4,6C198F
4,9CD643
4,3C3332
4,C8787D
4,04BAD6
4,7898E8
4,E01CFC
4,F0B4D2
4,C4E90A
4,60634C
4,00AD24
4,180F76
4,E46F13
4,78542E
4,C4A81D
4,002191
4,ACF1DF
4,BCF685
4,A42A95
4,340A33
4,ECADE0
4,F48CEB
4,58D56E
4,409BCD
4,802689
4,A0AB1B
4,000D88
4,001195
4,B8A386
4,1C7EE5
4,001346
4,1CBDB9
4,908D78
4,6C7220
4,48EE0C
4,7062B8
4,340804
4,DCEAE7
4,BC2228
4,A0A3F0
4,BC0F9A
4,74DADA
4,1062EB
4,1C5F2B
4,0050BA
4,00179A
4,001CF0
4,001E58
4,0022B0
4,002401
4,1CAFF7
4,14D64D
4,9094E4
4,CCB255
4,28107B
4,FC7516
4,84C9B2
4,C8D3A3
4,C412F5
4,B0C554
4,5CD998
4,00055D
4,0080C8
